Generation number: 0

Individual: 0:
6)	-0.225013
7)	-0.976196
8)	0.545274
9)	-0.874935
10)	0.108432
11)	-0.475753
12)	-0.422956
13)	-0.674856
14)	0.938536
15)	0.794244

Individual: 96:
0)	0.333964
1)	-0.188818
2)	-0.16068
3)	-0.871761
4)	-0.117405
5)	0.532517
6)	0.514878
7)	-0.240944
8)	0.490707
9)	-0.211219
10)	-0.241737
11)	0.229957
12)	0.759697
13)	-0.918821
14)	0.149449
15)	0.552293

Individual: 97:
0)	0.402692
1)	-0.970824
2)	-0.44676
3)	0.96057
4)	0.228919
5)	-0.332865
6)	-0.518845
7)	-0.922361
8)	-0.102145
9)	-0.568529
10)	-0.62157
11)	-0.697073
12)	-0.994568
13)	0.15244
14)	0.900082
15)	0.235206

Individual: 98:
0)	0.0650349
1)	0.361858
2)	-0.763176
3)	0.943541
4)	0.944578
5)	0.229652
6)	-0.444685
7)	-0.102084
8)	-0.675588
9)	0.442549
10)	-0.386883
11)	-0.626576
12)	0.736503
13)	0.335612
14)	0.612842
15)	-0.861812

Individual: 99:
0)	0.747856
1)	-0.408918
2)	-0.643544
3)	0.240455
4)	0.852046
5)	0.815668
6)	-0.236732
7)	0.704581
8)	0.628956
9)	-0.690847
10)	0.81341
11)	-0.0495926
12)	-0.262185
13)	-0.662465
14)	0.979736
15)	-0.252113

Individual: 100:
0)	0.303751
1)	-0.778314
2)	0.210486
3)	0.518723
4)	-0.738273
5)	0.555773
6)	-0.474532
7)	0.798578
8)	-0.779412
9)	-0.133885
10)	-0.712638
11)	0.671987
12)	-0.591968
13)	0.0252388
14)	0.212073
15)	0.99237

Individual: 101:
0)	-0.739006
1)	-0.268899
2)	0.179357
3)	-0.80047
4)	0.222755
5)	0.365825
6)	0.90698
7)	-0.452498
8)	0.309427
9)	0.545824
10)	-0.44969
11)	0.55504
12)	-0.991089
13)	-0.324137
14)	-0.708914
15)	-0.509018

Individual: 102:
0)	-0.926145
1)	0.819147
2)	-0.0244453
3)	0.707999
4)	0.772149
5)	0.196753
6)	0.867183
7)	-0.364727
8)	-0.843806
9)	-0.371624
10)	0.574511
11)	-0.754692
12)	-0.0844447
13)	-0.773309
14)	0.2172
15)	0.804682

Individual: 103:
0)	0.372356
1)	0.65862
2)	0.893551
3)	-0.277017
4)	-0.814631
5)	0.284829
6)	-0.489731
7)	0.312174
8)	-0.677419
9)	0.491562
10)	0.0390332
11)	0.267617
12)	-0.133824
13)	0.525315
14)	0.260537
15)	0.685659

Individual: 104:
0)	-0.787957
1)	-0.855281
2)	-0.940184
3)	0.427656
4)	-0.773858
5)	0.401288
6)	0.33488
7)	0.644887
8)	0.920896
9)	0.860714
10)	0.58037
11)	0.275491
12)	-0.78753
13)	-0.42082
14)	0.21073
15)	0.327616

Individual: 105:
0)	-0.675527
1)	-0.854427
2)	-0.316935
3)	-0.24131
4)	0.396649
5)	-0.897458
6)	0.484054
7)	0.766533
8)	0.864193
9)	0.0588702
10)	0.0417188
11)	0.301614
12)	-0.830561
13)	-0.193762
14)	0.626881
15)	-0.384442

Individual: 106:
0)	0.367046
1)	-0.248207
2)	-0.696219
3)	0.656911
4)	0.186926
5)	0.980346
6)	0.995422
7)	-0.873409
8)	-0.88348
9)	0.256874
10)	-0.276528
11)	-0.992798
12)	0.065157
13)	-0.71569
14)	0.0876186
15)	0.37608

Individual: 107:
0)	0.172704
1)	-0.473373
2)	0.0445875
3)	-0.683218
4)	0.325724
5)	-0.0887173
6)	-0.94879
7)	-0.258827
8)	0.942564
9)	-0.277017
10)	0.633106
11)	-0.0671712
12)	-0.408979
13)	0.00161748
14)	-0.558763
15)	-0.373089

Individual: 108:
0)	-0.999695
1)	-0.243995
2)	-0.139866
3)	0.437056
4)	-0.970214
5)	0.307413
6)	0.228187
7)	-0.557604
8)	-0.842219
9)	0.0732749
10)	-0.265114
11)	0.747612
12)	-0.948057
13)	-0.893735
14)	0.0555132
15)	0.827509

Individual: 109:
0)	-0.21543
1)	-0.30137
2)	0.787164
3)	0.470138
4)	-0.745659
5)	0.365764
6)	0.747612
7)	-0.870846
8)	0.378521
9)	-0.478561
10)	0.200293
11)	0.499741
12)	-0.384075
13)	0.156835
14)	0.0675985
15)	-0.871578

Individual: 110:
0)	0.385846
1)	-0.164342
2)	-0.80578
3)	0.872311
4)	0.942869
5)	-0.681448
6)	-0.27488
7)	-0.983459
8)	-0.728324
9)	0.128758
10)	-0.342082
11)	0.866268
12)	0.564196
13)	0.371746
14)	0.634327
15)	0.621876

Individual: 111:
0)	-0.159703
1)	-0.879025
2)	0.0322581
3)	-0.646168
4)	-0.723136
5)	0.683218
6)	-0.578784
7)	-0.113865
8)	0.805292
9)	-0.945738
10)	0.443159
11)	-0.596912
12)	-0.458663
13)	-0.120212
14)	0.182043
15)	-0.408734

Individual: 112:
0)	0.609973
1)	0.231361
2)	-0.916074
3)	-0.871029
4)	0.926572
5)	-0.487716
6)	-0.509384
7)	0.335856
8)	0.497848
9)	-0.195288
10)	-0.151463
11)	0.795282
12)	0.805353
13)	0.969848
14)	0.656606
15)	-0.23838

Individual: 113:
0)	0.832636
1)	0.815851
2)	-0.785943
3)	0.165807
4)	0.299966
5)	-0.356487
6)	-0.767266
7)	0.0301218
8)	0.668752
9)	-0.515793
10)	0.37376
11)	0.106418
12)	-0.522752
13)	-0.659108
14)	-0.226661
15)	-0.45085

Individual: 114:
0)	0.571703
1)	0.746391
2)	0.619617
3)	0.436201
4)	-0.206214
5)	0.949767
6)	-0.158422
7)	0.949644
8)	0.688223
9)	0.0448927
10)	-0.0246895
11)	0.0292673
12)	-0.208472
13)	-0.647755
14)	-0.732658
15)	-0.688345

Individual: 115:
0)	0.0666219
1)	-0.632496
2)	-0.920835
3)	-0.833857
4)	0.0428785
5)	0.588977
6)	0.655446
7)	0.641652
8)	-0.772881
9)	-0.463729
10)	0.316874
11)	0.135472
12)	-0.654042
13)	-0.726859
14)	-0.857112
15)	0.598315

Individual: 116:
0)	-0.0176092
1)	0.746513
2)	0.203955
3)	0.0854823
4)	0.170263
5)	0.254372
6)	-0.5927
7)	-0.530381
8)	0.50737
9)	-0.644337
10)	-0.980956
11)	0.125523
12)	-0.648549
13)	0.533128
14)	-0.0758995
15)	-0.600513

Individual: 117:
0)	-0.340007
1)	0.923093
2)	-0.313334
3)	0.677786
4)	0.0373241
5)	-0.575671
6)	0.474776
7)	-0.136265
8)	0.551378
9)	-0.501938
10)	-0.0903043
11)	-0.921323
12)	0.882382
13)	0.971862
14)	0.904477
15)	-0.60271

Individual: 118:
0)	-0.633961
1)	-0.840205
2)	-0.447615
3)	-0.569323
4)	0.493759
5)	0.612293
6)	-0.870235
7)	-0.429731
8)	-0.567614
9)	-0.194006
10)	-0.726615
11)	0.703482
12)	-0.873836
13)	0.0890835
14)	0.396954
15)	-0.785028

Individual: 119:
0)	0.542955
1)	-0.8081
2)	0.408124
3)	-0.914243
4)	-0.372478
5)	0.616871
6)	-0.211035
7)	0.902158
8)	-0.475387
9)	-0.780328
10)	0.101962
11)	0.587024
12)	-0.366192
13)	0.2949
14)	-0.0158391
15)	-0.332621

Individual: 120:
0)	0.0589923
1)	0.477157
2)	-0.30723
3)	-0.111545
4)	-0.985168
5)	-0.228126
6)	0.263405
7)	-0.0116276
8)	-0.247169
9)	-0.972961
10)	0.344157
11)	-0.554613
12)	0.569384
13)	0.159398
14)	0.768303
15)	-0.98938

Individual: 121:
0)	0.458174
1)	-0.553941
2)	-0.0724815
3)	0.838069
4)	-0.0297555
5)	-0.803705
6)	0.00869778
7)	0.0246895
8)	-0.157262
9)	0.113742
10)	-0.844234
11)	0.373699
12)	0.960204
13)	-0.337199
14)	-0.379131
15)	0.192297

Individual: 122:
0)	0.210242
1)	0.751762
2)	0.965453
3)	0.937803
4)	-0.203467
5)	0.0442824
6)	0.375042
7)	0.523179
8)	0.570727
9)	0.212867
10)	-0.850215
11)	0.0958586
12)	0.94702
13)	-0.55443
14)	-0.56682
15)	0.101352

Individual: 123:
0)	-0.0392163
1)	0.520005
2)	0.241615
3)	0.444807
4)	0.0347606
5)	0.755058
6)	0.857112
7)	0.562181
8)	0.014008
9)	-0.844722
10)	0.645985
11)	0.214698
12)	0.033784
13)	0.0583819
14)	-0.634144
15)	0.818232

Individual: 124:
0)	0.781243
1)	-0.400739
2)	-0.976867
3)	0.120151
4)	0.714286
5)	0.303018
6)	-0.655934
7)	0.0365307
8)	-0.199377
9)	0.119602
10)	-0.0787072
11)	0.461959
12)	-0.662221
13)	-0.788079
14)	-0.900815
15)	0.86462

Individual: 125:
0)	0.418561
1)	0.810663
2)	0.659352
3)	0.478744
4)	0.602771
5)	-0.552232
6)	0.369732
7)	0.907529
8)	-0.640736
9)	0.882015
10)	-0.54033
11)	-0.0516678
12)	-0.160436
13)	-0.9729
14)	-0.917112
15)	0.45378

Individual: 126:
0)	-0.454268
1)	0.197913
2)	0.831355
3)	-0.960509
4)	-0.543931
5)	-0.0158391
6)	-0.637623
7)	0.452742
8)	0.169591
9)	-0.933775
10)	0.202185
11)	0.413373
12)	0.632923
13)	-0.715018
14)	0.786309
15)	0.740349

Individual: 127:
0)	0.0115665
1)	0.277505
2)	-0.197668
3)	-0.424848
4)	0.268471
5)	-0.00808741
6)	0.894894
7)	0.516282
8)	0.0118107
9)	-0.606128
10)	-0.203345
11)	-0.524461
12)	-0.82519
13)	0.67687
14)	0.948241
15)	-0.929807

Individual: 128:
0)	-0.909665
1)	-0.711539
2)	0.667714
3)	-0.637623
4)	-0.477584
5)	-0.913877
6)	0.934446
7)	0.758599
8)	-0.782891
9)	0.934141
10)	0.848323
11)	-0.117771
12)	-0.464217
13)	0.0540483
14)	-0.172948
15)	0.230934

Individual: 129:
0)	-0.267495
1)	0.442549
2)	-0.395306
3)	0.431806
4)	-0.561327
5)	-0.332926
6)	-0.90698
7)	-0.0934172
8)	0.917478
9)	0.353679
10)	-0.830927
11)	0.759697
12)	0.649464
13)	-0.32194
14)	-0.549364
15)	-0.298746

Individual: 130:
0)	0.813959
1)	-0.825861
2)	0.122654
3)	0.817866
4)	0.226295
5)	0.170141
6)	0.877071
7)	-0.996521
8)	-0.704642
9)	-0.833003
10)	0.0281686
11)	0.863155
12)	0.562731
13)	0.470687
14)	-0.13358
15)	0.901425

Individual: 131:
0)	-0.613453
1)	0.390301
2)	-0.687063
3)	-0.191076
4)	0.332621
5)	0.315714
6)	-0.0625324
7)	0.659047
8)	-0.165624
9)	0.986328
10)	0.401654
11)	-0.173376
12)	0.685842
13)	-0.736381
14)	-0.608631
15)	0.443037

Individual: 132:
0)	0.927976
1)	-0.279336
2)	0.0990326
3)	-0.802667
4)	0.693228
5)	0.359539
6)	0.319681
7)	0.299234
8)	-0.431196
9)	0.771294
10)	-0.777276
11)	-0.586779
12)	0.0422071
13)	0.0490432
14)	0.861995
15)	-0.620899

Individual: 133:
0)	-0.408551
1)	0.767632
2)	-0.513718
3)	0.529283
4)	0.981994
5)	0.342448
6)	0.713797
7)	-0.583422
8)	-0.666494
9)	0.0794397
10)	-0.368389
11)	0.764824
12)	-0.481246
13)	-0.77105
14)	-0.115757
15)	0.454207

Individual: 134:
0)	0.456282
1)	0.356182
2)	0.812189
3)	0.3549
4)	-0.13889
5)	-0.659536
6)	0.704215
7)	0.820063
8)	0.0144963
9)	0.315836
10)	-0.774529
11)	-0.34788
12)	0.115452
13)	0.865841
14)	-0.916318
15)	-0.645924

Individual: 135:
0)	-0.222694
1)	-0.215918
2)	-0.00381481
3)	-0.521897
4)	-0.768975
5)	0.714713
6)	-0.97998
7)	-0.115085
8)	0.798212
9)	-0.0167547
10)	0.308634
11)	-0.275002
12)	-0.804376
13)	-0.0680258
14)	0.35551
15)	-0.0439772

Individual: 136:
0)	-0.764702
1)	0.0715049
2)	-0.210181
3)	0.207007
4)	0.480514
5)	-0.6386
6)	-0.215064
7)	-0.19718
8)	-0.578051
9)	-0.0680258
10)	0.142308
11)	-0.238014
12)	0.736015
13)	-0.439924
14)	-0.885861
15)	-0.421308

Individual: 137:
0)	0.186804
1)	-0.788446
2)	0.0267647
3)	-0.396771
4)	0.736564
5)	0.962218
6)	0.767083
7)	0.832026
8)	0.424055
9)	0.610218
10)	-0.805109
11)	0.920713
12)	-0.423688
13)	0.293069
14)	0.54387
15)	0.232215

Individual: 138:
0)	-0.0859706
1)	-0.580187
2)	-0.127537
3)	0.732658
4)	-0.885617
5)	-0.766533
6)	-0.371075
7)	-0.453108
8)	-0.606677
9)	-0.686453
10)	-0.608264
11)	-0.0125431
12)	-0.330058
13)	-0.666372
14)	-0.151708
15)	-0.132054

Individual: 139:
0)	-0.124851
1)	0.384686
2)	0.0745567
3)	-0.0851772
4)	0.967711
5)	-0.822871
6)	0.177831
7)	0.0884732
8)	-0.780511
9)	-0.564501
10)	0.365215
11)	0.627674
12)	0.333232
13)	-0.204871
14)	0.500717
15)	-0.371136

Individual: 140:
0)	-0.0461135
1)	0.516953
2)	-0.787225
3)	-0.0266427
4)	0.138279
5)	0.33018
6)	0.615467
7)	-0.585986
8)	0.34312
9)	-0.283059
10)	-0.295328
11)	0.635609
12)	0.495956
13)	-0.0494095
14)	0.493759
15)	-0.900754

Individual: 141:
0)	0.710013
1)	0.200232
2)	-0.0512406
3)	-0.514328
4)	-0.793756
5)	0.0144963
6)	-0.211951
7)	0.547349
8)	-0.994629
9)	-0.503342
10)	-0.79339
11)	-0.815668
12)	0.95117
13)	0.483627
14)	0.589709
15)	-0.445235

Individual: 142:
0)	-0.371258
1)	-0.959105
2)	-0.723807
3)	0.0331126
4)	-0.259926
5)	0.587512
6)	-0.563585
7)	-0.171484
8)	-0.501633
9)	-0.0389721
10)	-0.875423
11)	0.0760216
12)	0.605152
13)	-0.262368
14)	0.570421
15)	-0.787469

Individual: 143:
0)	-0.628529
1)	-0.882199
2)	0.770928
3)	-0.548997
4)	0.546495
5)	0.691458
6)	0.445906
7)	0.16422
8)	0.414899
9)	-0.606128
10)	0.41905
11)	0.991638
12)	0.727531
13)	0.96643
14)	-0.512864
15)	0.481063

Individual: 144:
0)	0.0251167
1)	0.232582
2)	0.840571
3)	-0.921567
4)	-0.0796228
5)	0.504013
6)	-0.903745
7)	0.277322
8)	0.898618
9)	0.427046
10)	-0.992553
11)	0.740959
12)	-0.798944
13)	-0.416181
14)	-0.0891446
15)	-0.789727

Individual: 145:
0)	-0.647633
1)	-0.840632
2)	0.975036
3)	-0.991394
4)	-0.104953
5)	0.987793
6)	-0.688101
7)	-0.0428175
8)	0.893918
9)	-0.710318
10)	0.0144963
11)	0.512864
12)	0.772149
13)	0.413923
14)	0.18186
15)	-0.058565

Individual: 146:
0)	-0.95819
1)	0.895138
2)	-0.00393689
3)	-0.661611
4)	0.49205
5)	-0.85931
6)	0.911863
7)	-0.69042
8)	-0.604053
9)	-0.94116
10)	0.0216987
11)	-0.875057
12)	-0.700064
13)	0.940916
14)	0.660085
15)	-0.842647

Individual: 147:
0)	0.957823
1)	-0.0906705
2)	0.307718
3)	-0.581286
4)	-0.028779
5)	-0.754265
6)	-0.140599
7)	0.00674459
8)	0.700674
9)	0.909238
10)	-0.682241
11)	0.273904
12)	0.00735496
13)	0.559069
14)	-0.0249947
15)	0.532151

Individual: 148:
0)	-0.609668
1)	-0.605701
2)	0.145726
3)	-0.895627
4)	-0.919309
5)	0.121189
6)	0.512558
7)	0.537217
8)	0.654897
9)	-0.637074
10)	0.14835
11)	-0.21482
12)	-0.269753
13)	-0.177038
14)	-0.724357
15)	0.18131

Individual: 149:
0)	-0.694632
1)	0.514756
2)	-0.171911
3)	0.00412
4)	-0.693228
5)	0.37022
6)	-0.126133
7)	-0.544053
8)	0.906064
9)	-0.460005
10)	0.966124
11)	0.863216
12)	-0.831965
13)	-0.302713
14)	0.480514
15)	-0.088229

Individual: 150:
0)	0.594592
1)	-0.341716
2)	0.00473037
3)	0.730522
4)	-0.87579
5)	-0.368572
6)	-0.159642
7)	0.63451
8)	-0.84753
9)	0.408002
10)	0.680776
11)	-0.658742
12)	-0.866817
13)	0.806818
14)	0.527573
15)	0.471969

Individual: 151:
0)	0.325358
1)	-0.314982
2)	-0.0923185
3)	0.149998
4)	0.245949
5)	-0.171606
6)	-0.546495
7)	0.510544
8)	-0.606738
9)	0.032197
10)	0.909116
11)	0.931639
12)	0.801691
13)	0.686453
14)	-0.37553
15)	0.801569

Individual: 152:
0)	0.991028
1)	-0.822199
2)	-0.39903
3)	0.633168
4)	-0.126804
5)	0.420026
6)	-0.850459
7)	-0.661794
8)	0.17832
9)	0.825434
10)	0.224952
11)	0.475326
12)	-0.0375683
13)	-0.968627
14)	-0.501633
15)	-0.718192

Individual: 153:
0)	0.76043
1)	-0.30784
2)	0.230689
3)	-0.695853
4)	0.945494
5)	-0.349834
6)	-0.991028
7)	0.438337
8)	0.858211
9)	0.798395
10)	0.409101
11)	-0.80755
12)	-0.732047
13)	0.94702
14)	-0.354228
15)	0.98529

Individual: 154:
0)	-0.271523
1)	-0.993835
2)	0.274819
3)	-0.708609
4)	0.390545
5)	-0.202063
6)	-0.992981
7)	-0.552232
8)	-0.165624
9)	0.809137
10)	0.699393
11)	-0.0680258
12)	0.483932
13)	0.198584
14)	-0.416974
15)	0.92584

Individual: 155:
0)	0.165685
1)	0.370647
2)	-0.206458
3)	0.976928
4)	-0.625538
5)	0.427717
6)	-0.736564
7)	-0.429914
8)	0.809076
9)	-0.186377
10)	0.0406812
11)	0.421735
12)	0.739372
13)	0.461776
14)	-0.904355
15)	-0.691092

Individual: 156:
0)	0.768487
1)	-0.240944
2)	0.679067
3)	-0.753288
4)	-0.448286
5)	-0.361248
6)	0.292337
7)	0.825007
8)	-0.964721
9)	0.11539
10)	-0.66509
11)	0.518418
12)	0.776421
13)	0.572375
14)	0.489059
15)	0.781426

Individual: 157:
0)	0.908933
1)	-0.882565
2)	0.905454
3)	0.740898
4)	-0.685171
5)	-0.684194
6)	-0.747551
7)	-0.701224
8)	-0.433271
9)	0.615589
10)	-0.308878
11)	-0.542344
12)	-0.79931
13)	-0.223731
14)	0.837947
15)	-0.318583

Individual: 158:
0)	0.884945
1)	-0.385418
2)	0.778985
3)	-0.896847
4)	0.0448317
5)	0.378582
6)	0.197241
7)	0.394086
8)	-0.491928
9)	0.0630207
10)	0.675222
11)	-0.895871
12)	0.73101
13)	0.979553
14)	0.236549
15)	-0.711478

Individual: 159:
0)	0.170141
1)	0.892026
2)	-0.812128
3)	0.231422
4)	0.36082
5)	0.0318308
6)	0.32432
7)	0.079989
8)	0.264504
9)	0.3043
10)	0.560167
11)	-0.798761
12)	0.449385
13)	-0.00167852
14)	0.0487991
15)	-0.926206

Individual: 160:
0)	-0.335856
1)	0.313639
2)	-0.147496
3)	-0.472823
4)	0.370281
5)	-0.984252
6)	0.226112
7)	0.141942
8)	-0.207739
9)	-0.466536
10)	0.576037
11)	0.621448
12)	0.0511795
13)	0.809198
14)	-0.842097
15)	-0.0503861

Individual: 161:
0)	-0.0577715
1)	0.216285
2)	-0.42497
3)	-0.853816
4)	-0.0809656
5)	0.855586
6)	0.1395
7)	-0.568224
8)	0.848201
9)	-0.457625
10)	-0.840083
11)	0.615833
12)	0.0951872
13)	0.798456
14)	0.217017
15)	-0.480209

Individual: 162:
0)	-0.494736
1)	-0.840693
2)	0.489914
3)	-0.75219
4)	0.84106
5)	-0.888485
6)	0.195898
7)	-0.882199
8)	-0.760125
9)	0.97058
10)	0.205908
11)	0.0647908
12)	0.253212
13)	0.0129093
14)	-0.101657
15)	-0.6704

Individual: 163:
0)	-0.969848
1)	-0.825251
2)	0.313456
3)	-0.754448
4)	-0.791253
5)	0.6292
6)	0.671255
7)	-0.0652181
8)	0.0759606
9)	0.55504
10)	-0.684866
11)	0.727287
12)	-0.439497
13)	0.409467
14)	-0.856136
15)	0.115635

Individual: 164:
0)	-0.380474
1)	-0.982604
2)	0.594043
3)	-0.943419
4)	-0.417341
5)	0.7893
6)	0.236
7)	-0.566393
8)	0.015595
9)	0.380596
10)	0.0458083
11)	0.491379
12)	0.665639
13)	-0.895016
14)	-0.584826
15)	-0.94409

Individual: 165:
0)	-0.948241
1)	-0.585498
2)	0.962157
3)	0.352214
4)	-0.738273
5)	0.757622
6)	0.205176
7)	-0.768059
8)	-0.481185
9)	-0.870357
10)	0.16306
11)	0.624012
12)	0.0802942
13)	-0.373211
14)	0.943236
15)	-0.980102

Individual: 166:
0)	0.0309763
1)	0.31608
2)	-0.6198
3)	-0.192541
4)	0.533128
5)	0.73516
6)	0.788263
7)	0.263649
8)	-0.903684
9)	-0.667592
10)	-0.110813
11)	-0.979125
12)	0.429609
13)	-0.837947
14)	0.978576
15)	-0.181433

Individual: 167:
0)	0.437178
1)	0.144871
2)	0.392743
3)	0.351421
4)	0.922239
5)	-0.791986
6)	-0.660634
7)	0.0289621
8)	-0.440107
9)	0.616504
10)	0.153356
11)	-0.543199
12)	0.701895
13)	-0.191626
14)	0.0412305
15)	-0.546007

Individual: 168:
0)	-0.424055
1)	-0.953917
2)	-0.623768
3)	0.416974
4)	-0.557176
5)	0.197546
6)	0.607166
7)	-0.15537
8)	0.271767
9)	0.957457
10)	0.841975
11)	0.835444
12)	0.498703
13)	-0.176733
14)	0.170873
15)	-0.630116

Individual: 169:
0)	0.428999
1)	0.137913
2)	0.789361
3)	-0.809076
4)	0.84698
5)	0.510239
6)	0.98468
7)	0.0937834
8)	-0.604907
9)	-0.0718711
10)	-0.951781
11)	0.439192
12)	0.285012
13)	0.87463
14)	-0.823359
15)	-0.298624

Individual: 170:
0)	-0.09653
1)	0.760735
2)	0.42259
3)	-0.13596
4)	-0.125095
5)	0.987671
6)	0.759514
7)	-0.524094
8)	0.143834
9)	-0.0505692
10)	-0.677358
11)	-0.82049
12)	-0.361003
13)	-0.709769
14)	0.887326
15)	0.524949

Individual: 171:
0)	-0.917539
1)	-0.272011
2)	-0.351482
3)	0.881039
4)	-0.494797
5)	-0.243446
6)	0.363994
7)	0.257057
8)	-0.967345
9)	-0.460372
10)	-0.0775475
11)	0.846919
12)	-0.497848
13)	-0.691641
14)	-0.599109
15)	-0.891659

Individual: 172:
0)	-0.525132
1)	0.575671
2)	-0.328104
3)	-0.809748
4)	-0.795282
5)	-0.521104
6)	0.624744
7)	-0.480636
8)	0.12711
9)	0.564806
10)	-0.937864
11)	-0.639576
12)	0.429243
13)	0.327189
14)	-0.664785
15)	-0.838923

Individual: 173:
0)	-0.734733
1)	0.81225
2)	-0.220679
3)	-0.505661
4)	-0.821406
5)	0.601794
6)	-0.986938
7)	0.411786
8)	-0.706595
9)	-0.51146
10)	-0.836848
11)	0.0184027
12)	0.838191
13)	0.155126
14)	0.0776086
15)	0.0836512

Individual: 174:
0)	-0.435896
1)	-0.830988
2)	-0.410382
3)	-0.500351
4)	0.62035
5)	0.60741
6)	-0.105258
7)	-0.600696
8)	0.448653
9)	0.622364
10)	-0.896054
11)	0.747795
12)	-0.739677
13)	0.26072
14)	0.0347606
15)	0.218299

Individual: 175:
0)	0.657582
1)	0.849971
2)	-0.696585
3)	-0.833674
4)	-0.0384838
5)	-0.736869
6)	0.780145
7)	-0.486435
8)	-0.189367
9)	-0.624928
10)	0.470077
11)	-0.645497
12)	0.590381
13)	-0.977294
14)	0.883114
15)	0.0984222

Individual: 176:
0)	0.257607
1)	0.781671
2)	-0.0464187
3)	-0.0413526
4)	-0.877804
5)	-0.128391
6)	0.573962
7)	-0.397504
8)	0.148045
9)	-0.496567
10)	-0.195959
11)	0.773614
12)	0.3361
13)	0.980041
14)	-0.181616
15)	-0.301065

Individual: 177:
0)	-0.248024
1)	0.863277
2)	-0.345195
3)	0.0945769
4)	-0.239418
5)	0.520493
6)	-0.174352
7)	-0.419477
8)	-0.969848
9)	0.361797
10)	0.855403
11)	0.318705
12)	0.868709
13)	0.081637
14)	-0.193884
15)	-0.3137

Individual: 178:
0)	0.454329
1)	-0.783319
2)	-0.14597
3)	-0.203772
4)	-0.47673
5)	-0.667409
6)	0.979247
7)	-0.321696
8)	-0.922727
9)	0.151952
10)	0.830805
11)	0.932615
12)	-0.327433
13)	0.936766
14)	-0.168859
15)	0.668081

Individual: 179:
0)	-0.146214
1)	-0.563463
2)	-0.419904
3)	0.539476
4)	0.295145
5)	-0.283975
6)	0.622974
7)	-0.306864
8)	0.210364
9)	-0.826289
10)	0.643849
11)	0.43675
12)	-0.404584
13)	0.0647298
14)	-0.852046
15)	0.443525

Individual: 180:
0)	-0.134373
1)	-0.160009
2)	-0.30607
3)	0.303995
4)	0.449202
5)	-0.38609
6)	-0.260109
7)	0.238502
8)	-0.0989715
9)	-0.925779
10)	-0.834773
11)	0.781854
12)	-0.901669
13)	-0.854915
14)	-0.469466
15)	-0.746941

Individual: 181:
0)	-0.91937
1)	0.716849
2)	-0.861629
3)	0.823664
4)	-0.903195
5)	0.754631
6)	-0.0424512
7)	-0.00552385
8)	-0.578173
9)	0.0984832
10)	-0.52739
11)	-0.702872
12)	0.505539
13)	0.267495
14)	-0.477645
15)	-0.971252

Individual: 182:
0)	-0.984558
1)	-0.420392
2)	-0.811518
3)	0.835932
4)	0.337748
5)	-0.0984222
6)	-0.202063
7)	0.957457
8)	0.0961638
9)	0.339091
10)	-0.899228
11)	-0.0589923
12)	0.254555
13)	-0.818354
14)	0.686575
15)	0.643971

Individual: 183:
0)	0.362651
1)	0.413556
2)	-0.298746
3)	-0.667653
4)	-0.490097
5)	0.103488
6)	0.927671
7)	-0.309854
8)	-0.451949
9)	0.986267
10)	0.291482
11)	0.550645
12)	-0.853816
13)	0.547716
14)	-0.144383
15)	-0.836726

Individual: 184:
0)	-0.759697
1)	0.926389
2)	-0.634388
3)	0.808466
4)	-0.560472
5)	-0.0558794
6)	0.407758
7)	0.571947
8)	-0.0476394
9)	-0.422102
10)	0.243446
11)	0.0921964
12)	0.594775
13)	-0.814325
14)	-0.618274
15)	-0.907041

Individual: 185:
0)	-0.557482
1)	-0.201331
2)	-0.0472732
3)	0.513474
4)	0.691153
5)	0.792474
6)	0.943907
7)	-0.951781
8)	0.284768
9)	-0.750481
10)	-0.637501
11)	-0.0893277
12)	0.877499
13)	-0.674123
14)	-0.613453
15)	-0.369304

Individual: 186:
0)	0.689077
1)	-0.0664998
2)	0.565661
3)	-0.299356
4)	-0.18247
5)	0.0525834
6)	-0.863826
7)	0.881283
8)	0.571703
9)	-0.0155339
10)	-0.488388
11)	0.980102
12)	-0.614856
13)	-0.14127
14)	0.0111393
15)	-0.0846889

Individual: 187:
0)	0.875484
1)	-0.293313
2)	-0.110508
3)	0.877194
4)	-0.39024
5)	0.4138
6)	-0.270608
7)	-0.600696
8)	0.140294
9)	-0.136509
10)	0.260598
11)	-0.846858
12)	0.8717
13)	-0.415143
14)	-0.33372
15)	0.277261

Individual: 188:
0)	0.323099
1)	0.216712
2)	0.441389
3)	-0.946043
4)	-0.652821
5)	-0.899472
6)	-0.137303
7)	0.747246
8)	-0.131443
9)	0.315226
10)	-0.863765
11)	0.411725
12)	-0.295694
13)	0.465072
14)	-0.717765
15)	-0.511765

Individual: 189:
0)	0.0290841
1)	0.534593
2)	0.820551
3)	0.996216
4)	-0.952513
5)	-0.877682
6)	-0.680227
7)	-0.863643
8)	0.435347
9)	-0.634266
10)	-0.127232
11)	0.116428
12)	0.113559
13)	0.870174
14)	0.558763
15)	0.0115665

Individual: 190:
0)	-0.0835902
1)	0.954161
2)	-0.0419019
3)	0.472518
4)	-0.283425
5)	0.523972
6)	0.779107
7)	0.0942717
8)	0.570177
9)	0.888974
10)	0.660939
11)	0.256874
